"name","dateEstablished","city","country","longitude","latitude"
"Subway","2016","Albion","US",-88.0579,38.377
"Maid-Rite","2017","Newton","US",-93.0131,41.6778
"SUBWAY","2017","Franklin","US",-86.877847,35.932712
"Quiznos","2015","Everett","US",-122.2008804,47.96915154
"Popeye's Louisiana Kitchen","2016","Minneapolis","US",-93.28833175,44.83546237
"Shak Drive In Restaurant","2017","Cleveland","US",-84.83181,35.14577
"McDonald's","2015","Augusta","US",-82.021415,33.440639
"Popeye's Louisiana Kitchen","2016","Winter Haven","US",-81.73305,28.022097
"Taco Bell","2016","Edmond","US",-97.457553,35.653077
"Jack in the Box","2015","Kent","US",-122.116676,47.357932
"McDonald's","2016","Bellevue","US",-82.820928,41.270137
"Moe's Southwest Grill","2017","Cleveland","US",-81.46576,41.51995
"Sam's Hotdog's","2016","Comfort","US",-81.62941,38.13191
"McDonald's","2016","King","US",-80.36322,36.26189
"Hardee's","2017","Denver","US",-80.989784,35.483677
"McDonald's","2015","Middlebury","US",-85.70498,41.65562
"Rally Pizza","2017","Vancouver","US",-122.589901,45.624974
"SUBWAY","2017","Franklin","US",-86.88603,35.99691
"SONIC Drive-In","2017","Franklin","US",-86.87575,35.9284
"Dairy Queen","2015","Latta","US",-79.5221,34.3381
"Puerto Vallarta","2016","Eatonville","US",-122.26381,46.86639
"PDQ","2017","Cary","US",-78.84572268,35.79144833
"Pizza Hut","2017","Miami","US",-80.35131,25.76097
"SUBWAY","2016","Columbus","US",-83.04653,40.00716
"Burger King","2016","Naples","US",-81.801676,26.255422
"Jersey Mike's Subs","2017","Winter Garden","US",-81.58807,28.52128
"Popeye's Louisiana Kitchen","2016","Cape Coral","US",-81.97623,26.65003
"McDonald's","2017","Bradenton","US",-82.5404,27.444872
"McDonald's","2016","Garden Grove","US",-117.957352,33.759166
"Steak 'n Shake","2017","Pittsburgh","US",-79.948723,40.336624
"Wendy's","2015","Richmond","US",-122.324906,37.933982
"Jack in the Box","2016","Castaic","US",-118.625688,34.449949
"Panda Express","2015","Hayward","US",-122.06506,37.60894
"SUBWAY","2016","Little Rock","US",-92.4306,34.647118
"SUBWAY","2017","Auburn","US",-122.24732,47.29612
"Wendy's","2016","Jericho","US",-73.559587,40.780321
"KFC","2016","Solon","US",-81.4645,41.3951
"SUBWAY","2016","Groveport","US",-82.899492,39.8556
"SUBWAY","2016","Groveport","US",-82.88681,39.88917
"Chipotle Mexican Grill","2015","Westlake","US",-81.95014,41.45737
"Dairy Queen","2017","Scott Depot","US",-81.91176,38.4473
"Burger King","2016","Denver","US",-104.951248,39.779163
"Dianne's Dairy Center","2017","Newton","US",-81.21966,35.68
"Jersey Mike's Subs","2017","Concord","US",-80.5974,35.44604
"Manchu Wok","2016","El Paso","US",-106.42161,31.80763
"SUBWAY","2016","Chesnee","US",-81.863018,35.135308
"McDonald's","2017","Evansville","US",-87.563972,37.977563
"McDonald's","2017","Flint","US",-83.725989,42.942841
"Burger King","2017","Naperville","US",-88.114456,41.750477
"Dunkin' Donuts","2016","Kissimmee","US",-81.59365,28.336246
"Pizza Hut","2015","Davenport","US",-81.5895,28.259844
"Krispy Krunchy Chicken","2017","Bradenton","US",-82.54622,27.47279
"Wendy's","2016","Elk Grove","US",-121.3728,38.423
"Chefs Drive-Inn","2017","Altavista","US",-79.27918,37.11602
"Taco Bell","2016","Chico","US",-121.848997,39.760454
"Jack in the Box","2017","Redmond","US",-122.123281,47.679797
"Harrington's Drive In","2017","Quincy","US",-119.85377,47.23096
"Dolly's Cafe","2015","Spokane","US",-117.41734,47.67465
"Shake Shack","2016","Yonkers","US",-73.855194,40.92859
"Jack in the Box","2016","Sealy","US",-96.149941,29.759463
"McDonald's","2016","Brownsville","US",-97.48631,25.95221
"KFC","2017","Amherst","US",-82.2085,41.4113
"SUBWAY","2016","Clinton","US",-88.86192,42.56391
"SUBWAY","2016","Columbus","US",-82.930673,39.877136
"Ardick Seafood Inc","2016","Lorain","US",-82.16173,41.46604
"Panda Express","2017","Youngstown","US",-80.63558,41.02839
"Penn Station East Coast Subs","2017","Cincinnati","US",-84.308806,39.293804
"SUBWAY","2017","Cleveland","US",-81.536728,41.520694
"Burger King","2015","Chester","US",-77.4828,37.3503
"SUBWAY","2016","Angier","US",-78.741074,35.503169
"Popeye's Louisiana Kitchen","2016","Corona","US",-73.86435,40.737366
"SUBWAY","2016","Tyler","US",-95.32627,32.36656
"SUBWAY","2017","Leander","US",-97.85821,30.58364
"Dairy Queen","2015","Nederland","US",-93.990996,29.97319
"SUBWAY","2017","Cleveland","US",-81.527118,41.537982
"Popeye's Louisiana Kitchen","2016","Fort Eustis","US",-76.577515,37.15847
"South India Cuisine","2017","Cleveland","US",-81.45921,41.51973
"SUBWAY","2016","Uniontown","US",-81.464967,40.966592
"Popeye's Louisiana Kitchen","2016","Akron","US",-81.49129,41.03919
"McDonald's","2017","Richlands","US",-81.812323,37.094088
"KFC","2016","Summersville","US",-80.83246,38.3028
"Jersey Mike's Subs","2017","Roanoke","US",-80.03222,37.24683
"Pizza Hut","2015","Belmont","US",-81.02776,35.25464
"SUBWAY","2017","Chesapeake","US",-76.18769,36.71624
"Steak 'n Shake","2016","Weaverville","US",-82.57662,35.70444
"Orange Julius","2016","Locust","US",-80.44096,35.254257
"SUBWAY","2017","West Linn","US",-122.65296,45.3495
"SUBWAY","2017","Middlebury","US",-85.73119,41.66765
"SUBWAY","2017","Fort Wayne","US",-85.1592,41.1014
"Fazoli's","2017","Dayton","US",-84.21436,39.63484
"Krystal","2015","Riverdale","US",-84.41279,33.57433
"KFC","2017","Veradale","US",-117.19901,47.65674
"Taco Bell","2017","Everett","US",-122.240877,47.882266
"Dairy Queen","2017","Columbus","US",-82.952092,40.037841
"SUBWAY","2017","Darien","US",-81.43347,31.38201
"SUBWAY","2017","Fort Myers","US",-81.79745,26.61719
"Robongi","2017","Valrico","US",-82.24331,27.93659
"Daddy's Hot Dogs","2017","San Diego","US",-117.152174,32.748411
"KFC","2016","Paradise","US",-121.5985,39.7701
"SUBWAY","2017","Westfield","US",-86.14074,40.04378
"Slickrock Burrito","2015","Spokane","US",-117.40196,47.62791
"Popeye's Louisiana Kitchen","2017","Gadsden","US",-86.08244,33.99639
"Taco Bell","2016","Rosenberg","US",-95.808866,29.533281
"SUBWAY","2016","Brownsville","US",-97.459984,25.926907
"Popeye's Louisiana Kitchen","2016","Reynoldsburg","US",-82.83002,39.94068
"Orange Julius","2017","Akron","US",-81.46866,41.11491
"Popeye's Louisiana Kitchen","2016","Martinsburg","US",-77.90899,39.545063
"Burger King","2015","Boiling Springs","US",-81.959406,35.014965
"Burger King","2016","Hartwell","US",-82.924028,34.353136
"McDonald's","2017","Philippi","US",-80.03853,39.150787
"KFC","2015","Mishawaka","US",-86.110049,41.665239
"McDonald's","2017","Sisters","US",-121.562057,44.298538
"Popeye's Louisiana Kitchen","2016","Griffith","US",-87.431885,41.553165
"SONIC Drive-In","2016","Waldorf","US",-76.87769,38.65562
"McDonald's","2017","Winston-Salem","US",-80.16364,36.02747
"KFC","2017","Marion","US",-81.5078,36.8396
"SUBWAY","2016","Cary","US",-78.7662,35.79212
"Burger King","2016","Canal Fulton","US",-81.572087,40.882232
"McDonald's","2016","Atlanta","US",-84.34923,33.74177
"SUBWAY","2017","Fort Pierce","US",-80.3957,27.4143
"SUBWAY","2016","Port Saint Lucie","US",-80.409029,27.264245
"SONIC Drive-In","2015","Pensacola","US",-87.36026,30.359497
"Tropical Smoothie Cafe","2016","Cape Coral","US",-81.93683,26.670078
"McDonald's","2017","Seffner","US",-82.28561,27.98114
"KFC","2017","Lake Worth","US",-80.0638,26.5868
"Wienerschnitzel","2015","Fresno","US",-119.871428,36.808648
"McDonald's","2016","Gretna","US",-79.36326,36.94774
"McDonald's","2015","Collinsville","US",-79.91205,36.71773
"McDonald's","2016","South Gate","US",-118.196976,33.953603
"SUBWAY","2017","Anaheim","US",-117.92769,33.83275
"Chipotle Mexican Grill","2017","Santa Rosa","US",-122.73138,38.45926
"Taco Del Mar","2016","San Mateo","US",-122.33348,37.579426
"Good Mood Food","2016","Leavenworth","US",-120.66792,47.592606
"SUBWAY","2017","Bellingham","US",-122.48718,48.85603
"Popeye's Louisiana Kitchen","2015","Cleveland","US",-81.701485,41.46988
"McDonald's","2016","Bronx","US",-73.92641,40.829544
"Popeye's Louisiana Kitchen","2016","Mooresville","US",-80.85721,35.59362
"KFC","2015","Chester","US",-77.41339,37.35692
"SUBWAY","2017","Asheville","US",-82.50305,35.57091
"SUBWAY","2016","Wauseon","US",-84.14885,41.58988
"Teds Hot Dogs","2017","Buffalo","US",-78.69766,42.9588
"Burger King","2017","Cleveland","US",-84.874317,35.130179
"SUBWAY","2017","Delray Beach","US",-80.1273,26.4371
"KFC","2016","Valrico","US",-82.2463,27.8942
"Krispy Krunchy Chicken","2018","Reidsville","US",-79.67837,36.35498
"SUBWAY","2015","San Jose","US",-121.931689,37.31159
"SUBWAY","2016","Lynnwood","US",-122.30406,47.84635
"Pizza Hut","2015","Clinton","US",-81.8785,34.4581
"Pizza Hut","2016","Union","US",-81.640205,34.71553
"SUBWAY","2016","Hildebran","US",-81.422876,35.708191
"McDonald's","2015","El Paso","US",-106.42605,31.769975
"Boston Market","2016","Reynoldsburg","US",-82.829064,39.92789
"Chipotle Mexican Grill","2016","Twinsburg","US",-81.43871,41.308
"SUBWAY","2016","Marysville","US",-83.387385,40.240305
"SUBWAY","2016","Salisbury","US",-80.511338,35.690063
"Taco Bell","2016","Salisbury","US",-80.50027,35.66026
"KFC","2016","Wayne","US",-82.431896,38.253895
"Hardee's","2016","Petersburg","US",-77.383008,37.20637
"Hardee's","2016","Bessemer City","US",-81.26679,35.28737
"Hardee's","2017","Newton","US",-81.30066,35.63622
"Pizza Hut","2016","Louisburg","US",-78.29624,36.09638
"Guayabitos Mexican Restaurant","2015","Maggie Valley","US",-83.08528,35.51601
"SUBWAY","2017","Albuquerque","US",-106.70885,35.09388
"Jersey Mike's Subs","2017","Charlotte","US",-80.81366,35.0609
"El Coronel","2016","Sebastopol","US",-122.81583,38.389893
"Burger King","2016","Indianapolis","US",-86.095581,39.666401
"SUBWAY","2016","Gary","US",-87.2676,41.596682
"Burger King","2017","Atlanta","US",-84.48919,33.688067
"Wienerschnitzel","2016","West Jordan","US",-111.93908,40.61048
"Wendy's","2016","Broomfield","US",-105.091369,39.926051
"McDonald's","2017","Columbia","US",-80.99368,33.9552
"SUBWAY","2016","Saint Joseph","US",-94.803,39.7707
"Subway","2016","Roxboro","US",-78.9825,36.3544
"Burger King","2017","Grafton","US",-79.994855,39.358046
"McDonald's","2016","Beaverton","US",-122.85817,45.479492
"Popeye's Louisiana Kitchen","2016","Merrillville","US",-87.31688,41.46971
"SUBWAY","2016","Kent","US",-81.357564,41.141383
"McDonald's","2016","Massillon","US",-81.485,40.86159
"Hardee's","2016","Gate City","US",-82.575035,36.638798
"SUBWAY","2017","Latonia","US",-84.50508,39.04429
"SONIC Drive-In","2017","Boynton Beach","US",-80.09308,26.52845
"KFC","2015","Clearwater","US",-82.7563,27.9609
"McDonald's","2017","Clarksville","US",-87.43289,36.62817
"SUBWAY","2016","Winter Haven","US",-81.6883,27.9888
"Carl's Jr","2018","Inglewood","US",-118.361266,33.961291
"Taco Bell","2016","El Monte","US",-118.0217222,34.07572861
"Dairy Queen","2017","Orangevale","US",-121.207475,38.678652
"KFC","2017","Fayetteville","US",-78.929,35.0454
"Quiznos","2017","Federal Way","US",-122.316,47.2893
"Charley's Grill & Spirits","2015","Spokane","US",-117.42717,47.66478
"Chipotle Mexican Grill","2015","Spokane","US",-117.4111,47.6659
"Twin Pines Drive-In","2017","Cle Elum","US",-120.890812,47.184855
"Dairy Queen","2017","Brunswick","US",-81.79622,41.25536
"SONIC Drive-In","2018","Dothan","US",-85.45503,31.23396
"McDonald's","2016","Mechanicville","US",-73.686886,42.902908
"Pizza Hut","2017","Spartanburg","US",-81.990161,34.934961
"Penn Station East Coast Subs","2017","Mentor","US",-81.382621,41.649407
"McDonald's","2015","Springfield","US",-77.192586,38.739398
"Time-Out Restaurant","2015","Chapel Hill","US",-79.05287,35.91456
"Cook Out","2017","Monroe","US",-80.54437,34.99639
"Moe's Southwest Grill","2017","Hendersonville","US",-86.59977,36.32084
"Hot Dog On A Stick","2017","El Paso","US",-106.38071,31.77465
"SUBWAY","2017","Bend","US",-121.33038,44.0482
"Long John Silver's","2017","White Lake","US",-83.46504,42.67521
"Moe's Southwest Grill","2016","Rocky River","US",-81.86116,41.45892
"Carl's Jr","2016","Liberty Lake","US",-117.100194,47.658725
"SUBWAY","2017","Florence","US",-79.81012,34.19143
"Jersey Mike's Subs","2017","Charleston","US",-79.98875,32.79073
"Jersey Mike's Subs","2017","Charleston","US",-79.97116,32.75367
"Jimmy John's","2017","North Charleston","US",-80.020144,32.871891
"Popeye's Louisiana Kitchen","2016","Hammond","US",-87.481111,41.591168
"SUBWAY","2017","Cleveland","US",-81.4773,41.52032
"Penn Station East Coast Subs","2017","Canton","US",-81.42588,40.79626
"Jack in the Box","2016","Montclair","US",-117.70587,34.062714
"Wendy's","2016","Broken Arrow","US",-95.797407,36.003731
"Popeye's Louisiana Kitchen","2015","Federal Way","US",-122.31325,47.288348
"Pizza Hut","2017","Moses Lake","US",-119.27682,47.14242
"McDonald's","2015","West Hempstead","US",-73.653055,40.705099
"Frisch's Big Boy","2016","Sidney","US",-84.1797,40.2879
"Burger King","2015","Martinsburg","US",-77.988603,39.46201
"Taco Johns","2016","Bismarck","US",-100.762638,46.806284
"Chipotle Mexican Grill","2017","Hillsboro","US",-122.93497,45.53298
"Krispy Krunchy Chicken","2017","Dayton","US",-84.22441,39.75568
"Mcalister's Deli","2017","Franklin","US",-86.82759,35.94575
"Chipotle Mexican Grill","2015","Miamisburg","US",-84.2314274,39.59723846
"McDonald's","2017","Monroe","US",-80.5394,34.99291
"KFC","2016","Hobart","US",-87.245321,41.551082
"SUBWAY","2017","El Cajon","US",-116.93575,32.7987
"Dairy Queen","2017","Grafton","US",-80.02103,39.34447
"KFC","2016","Valparaiso","US",-87.0474,41.49
"Burger King","2016","Fremont","US",-85.950091,43.467121
"McDonald's","2016","Allentown","US",-75.491017,40.607753
"Five Guys Burgers & Fries","2016","Lancaster","US",-82.6184,39.73223
"Popeye's Louisiana Kitchen","2016","Alexandria","US",-77.06057,38.835583
"Popeye's Louisiana Kitchen","2016","Chesapeake","US",-76.300865,36.72805
"Penn Station East Coast Subs","2017","Middletown","US",-84.379776,39.528273
"McDonald's","2016","San Clemente","US",-117.619417,33.439519
"Chick-Fil-A","2017","Greenville","US",-82.3905,34.9152
"Subway","2017","Okeechobee","US",-80.8256,27.2435
"KFC","2016","Clarksville","US",-87.3638,36.5401
"SUBWAY","2016","Brandon","US",-82.32285,27.929974
"SUBWAY","2016","Dublin","US",-83.160988,40.10492
"Krispy Krunchy Chicken","2017","West Sacramento","US",-121.54801,38.57669
"L & L Hawaiian Barbecue","2016","Tracy","US",-121.4581,37.7542
"McDonald's","2016","Columbiana","US",-80.857259,40.915903
"Burger King","2015","Callahan","US",-81.830332,30.564647
"Pizza Hut","2015","Columbus","US",-82.994718,40.087983
"SUBWAY","2016","Murphy","US",-84.03821,35.07998
"McDonald's","2016","Canton","US",-81.388394,40.83315
"Burger King","2017","Richmond","US",-122.356641,37.935665
"Five Guys Burgers & Fries","2016","Fayetteville","US",-78.92524,35.04543
"SONIC Drive-In","2016","Williamsburg","US",-76.73854,37.34696
"Dairy Queen","2017","Clifton Forge","US",-79.8352,37.8121
"Pal's Sudden Service","2015","Johnson City","US",-82.379953,36.36554
"SUBWAY","2017","Thorntown","US",-86.60944,40.12561
"KFC","2016","Merrillville","US",-87.36249305,41.47160231
"SUBWAY","2015","Hammond","US",-87.50891,41.63075
"ChickfilA","2018","Birmingham","US",-86.751226,33.562782
"SUBWAY","2015","North Aurora","US",-88.34903209,41.80608295
"SUBWAY","2016","Winter Haven","US",-81.7374,28.0423
"SUBWAY","2017","Elk Grove","US",-121.4472,38.4219
"Dairy Queen","2016","Wadsworth","US",-81.71857,41.09143
"SONIC Drive-In","2016","Ashland City","US",-87.05889,36.26956
"SUBWAY","2017","Horseheads","US",-76.8362,42.176
"Long John Silver's","2017","Brownwood","US",-98.9819,31.7286
"Mc Donald's","2016","San Angelo","US",-100.4471,31.4676
"Silverado Smokehouse","2015","Corpus Christi","US",-97.3926,27.7304
"Brown's Chicken","2016","Addison","US",-88.00263,41.938156
"McDonald's","2016","Dallas","US",-96.81812,32.958758
"Burger King","2016","Gadsden","US",-85.98738,34.00946
"Wings To Go","2017","York","US",-76.6398,39.99
"Dairy Queen","2016","Corvallis","US",-123.2618,44.5621
"Dairy Queen","2016","Marietta","US",-81.4516,39.4108
"Subway","2017","Bluefield","US",-81.1998,37.2563
"Pot Belly Sandwich Works","2016","Ashburn","US",-77.4769,39.022
"Subway","2017","Fort Atkinson","US",-88.8513,42.9086
"Subway","2015","Danville","US",-79.3436,36.5811
"Arby's","2016","Longview","US",-122.9327,46.1424
"Chubz Famous Chiliburgers","2017","Charlotte","US",-80.88419,35.18069
"Burger King","2015","Lafayette","US",-92.03228,30.23335
"Chipotle Mexican Grill","2017","North Charleston","US",-80.02074,32.87395
"Wendy's","2016","Thorndale","US",-75.754053,39.994676
"Del Taco","2016","Costa Mesa","US",-117.885484,33.678579
"Fazoli's","2017","Fayetteville","US",-78.954242,35.077431
"Taco Bell","2016","Lawrence","US",-73.736851,40.626077
"SUBWAY","2015","Fairfax","US",-77.27524,38.81807
"Jack in the Box","2018","Franklin","US",-86.829485,35.913596
"Taco Bell","2016","Wood Dale","US",-87.988979,41.964696
"SUBWAY","2016","Dresher","US",-75.16692,40.12853
"Five Guys Burgers & Fries","2015","Erie","US",-80.08892,42.058163
"Arby's","2016","Washington","US",-80.220673,40.184755
"Carl's Jr","2016","La Verne","US",-117.77638,34.11657
"Burger Master","2015","Seattle","US",-122.293952,47.661561
"SUBWAY","2017","Greensboro","US",-79.957421,36.073343
"SUBWAY","2017","Greensboro","US",-79.85833,36.13411
"SONIC Drive-In","2016","Conway","US",-92.46788,35.09276
"SUBWAY","2017","Spokane","US",-117.36664,47.62807
"SUBWAY","2015","Euclid","US",-81.52545,41.610319
"Jason's Deli","2018","Beaumont","US",-94.09782,30.08531
"Del Taco","2016","Boise","US",-116.24393,43.603
"Krystal","2016","Cumming","US",-84.13778,34.18915
"Jason's Deli","2015","Columbus","US",-82.98822,40.14776
"Gyro World","2016","Cleveland","US",-81.81483,41.450603
"Burger King","2017","Taylor","US",-110.08659,34.47521
"Subway","2017","San Simon","US",-109.36715,32.208168
"Kfc","2016","Chino Valley","US",-112.45306,34.76165
"McDonald's","2016","Elkins","US",-94.02281,36.02824
"Pizza Pro","2016","Bearden","US",-92.61648,33.72371
"Arby's","2015","Camden","US",-92.83339,33.575867
"McDonald's","2017","Shorter","US",-85.95558,32.40461
"Jack's Family Restaurants","2016","Fyffe","US",-85.9013,34.44879
"Tenda Chick","2015","Montgomery","US",-86.19608,32.38272
"Sonic Drive-In","2017","Sylacauga","US",-86.25798,33.16743
"Jack's Family Restaurants","2016","Opelika","US",-85.40018,32.63777
"Quiznos","2015","Anniston","US",-85.78515,33.64338
"Domino's Pizza","2017","Anniston","US",-85.82,33.71349
"Subway","2016","Danville","US",-79.3957,36.6316
"Burger King","2016","Austin","US",-97.70364,30.33202
"Burger King","2016","Quincy","US",-84.694947,30.584276
"Carl's Jr","2016","Elk Grove","US",-121.477974,38.397774
"Taco Bell","2017","Rolla","US",-91.7774,37.9529
"Krispy Krunchy Chicken","2017","Germantown","US",-84.3877,39.62274
"Jimmy John's","2017","Clackamas","US",-122.57213,45.43309
"Burger King","2017","Colorado Springs","US",-104.801681,38.945493
"SUBWAY","2016","Delray Beach","US",-80.09383,26.45849
"Church's Chicken","2017","Elk Grove","US",-121.48354,38.41312
"Boston Market","2016","Dublin","US",-83.091424,40.098351
"L & L Drive-inn","2017","Kailua","US",-157.74478,21.406261
"Pizza Hut","2016","Saint Pauls","US",-78.97655,34.8056
